position_id,person_id,ticker,sector,direction,asset_type,open_date,close_date,disclosure_date,disclosure_lag_days,holding_days,is_open,return_basis,disclosure_drift_pct,position_return_pct,spy_return_pct,sector_etf,sector_etf_return_pct,alpha_vs_spy,alpha_vs_sector_etf,sector_benchmark_is_fallback,est_amount_mid,est_open_amount_mid,is_partial_lot,amount_range_text,matched_event_id,matched_event_days_before,price_data_complete
1645b7d179156f318ac3::open,synthetic-member-bravo,ZZHH,utilities,long,etf,2024-10-02,,2024-11-13,42,90,True,underlying_adjusted_close,-0.05137306684875165,-0.08697388465937328,0.027132437274642207,XLU,-0.018066699893228066,-0.11410632193401549,-0.06890718476614521,False,32500.5,32500.5,False,"$15,001 - $50,000",,,True
3eb993a0b3e90051f4eb::open,synthetic-member-bravo,ZZHH,utilities,long,option_call,2020-05-07,,2020-06-24,48,1699,True,underlying_proxy_for_option,-0.03922383169043331,0.08290931114674294,0.46587056714067465,XLU,0.46267378007526827,-0.3829612559939317,-0.37976446892852533,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
13d7093f3800f4ac9de3::open,synthetic-member-bravo,ZZHH,utilities,short,short,2023-04-18,,2023-06-01,44,623,True,underlying_adjusted_close,0.06335376996212827,0.07661683307290978,0.2590551557342706,XLU,0.32168399138493564,-0.18243832266136084,-0.24506715831202586,False,175000.5,175000.5,False,"$100,001 - $250,000",,,True
59c365708ebc12b62d00::open,synthetic-member-bravo,ZZJJ,real_estate,long,option_call,2022-08-11,,2022-09-28,48,873,True,underlying_proxy_for_option,0.12072830695956371,0.614541407549533,0.4018384734662577,XLRE,0.09160311314482383,0.21270293408327534,0.5229382944047092,False,32500.5,32500.5,False,"$15,001 - $50,000",,,True
3ee0497000a7e5876082::1f0a16009b435e1023d0,synthetic-member-bravo::dependent_child,ZZAA,energy,long,equity,2020-02-10,2021-04-14,2020-03-27,46,429,False,underlying_adjusted_close,0.14727258122963938,-0.11080439585235402,0.07037077677826109,XLE,0.060816263440110374,-0.1811751726306151,-0.1716206592924644,False,32500.5,75000.5,True,"$50,001 - $100,000",,,True
3ee0497000a7e5876082::0df2ab884002070cf184,synthetic-member-bravo::dependent_child,ZZAA,energy,long,equity,2020-02-10,2022-11-18,2020-03-27,46,1012,False,underlying_adjusted_close,0.14727258122963938,-0.18110357403668287,0.11960139974775386,XLE,0.17924610346329284,-0.3007049737844367,-0.3603496774999757,False,42500.0,75000.5,True,"$50,001 - $100,000",,,True
d0562c6e64868f6d7863::0df2ab884002070cf184,synthetic-member-bravo::dependent_child,ZZAA,energy,long,equity,2022-02-04,2022-11-18,2022-03-03,27,287,False,underlying_adjusted_close,0.07741269778079696,-0.14245932017726914,0.030817816374979046,XLE,0.05726471081504925,-0.1732771365522482,-0.1997240309923184,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
1939877d34754083662d::open,synthetic-member-bravo::dependent_child,ZZAA,energy,long,equity,2024-08-01,,2024-08-19,18,152,True,underlying_adjusted_close,0.02198546899944609,0.13822912933459297,-0.0021018587247966236,XLE,-0.09070244085647483,0.1403309880593896,0.2289315701910678,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
f746369e788d8185202f::52c0bd6af757071753f7,synthetic-member-bravo::dependent_child,ZZDD,financials,long,etf,2019-09-20,2023-05-10,2020-07-14,298,1328,False,underlying_adjusted_close,0.00902000228254507,0.8388752186287276,0.3656280021720062,XLF,0.8152413622713577,0.4732472164567214,0.02363385635736992,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
23595cecbe7450e2151c::52c0bd6af757071753f7,synthetic-member-bravo::dependent_child,ZZDD,financials,long,equity,2022-11-15,2023-05-10,2023-01-13,59,176,False,underlying_adjusted_close,0.25922543034399004,0.3976892038279747,0.17762661315561767,XLF,0.03866682338038019,0.220062590672357,0.3590223804475945,False,750000.5,750000.5,False,"$500,001 - $1,000,000",,,True
7b3f0cbf7c5a8e169d69::open,synthetic-member-bravo::dependent_child,ZZDD,financials,long,equity,2024-09-26,,2024-11-15,50,96,True,underlying_adjusted_close,-0.06172847076397703,-0.13694352180497293,0.01610510066540738,XLF,0.0683592386219225,-0.1530486224703803,-0.20530276042689544,False,75000.5,75000.5,False,"$50,001 - $100,000",SYN-EV-005,0,True
7a3db68d1f94b6ff6d4e::51837889a34b12e3cff4,synthetic-member-bravo::dependent_child,ZZII,consumer_discretionary,long,equity,2022-02-03,2022-02-09,2022-02-22,19,6,False,underlying_adjusted_close,0.011745855971540431,-0.0038417321601963428,0.026043293421747826,XLY,0.00655289951360305,-0.02988502558194417,-0.010394631673799393,False,8000.5,32500.5,True,"$15,001 - $50,000",,,True
7a3db68d1f94b6ff6d4e::open,synthetic-member-bravo::dependent_child,ZZII,consumer_discretionary,long,equity,2022-02-03,,2022-02-22,19,1062,True,underlying_adjusted_close,0.011745855971540431,-0.03176464204180374,0.4341797972405488,XLY,0.8655694770013427,-0.4659444392823525,-0.8973341190431464,False,24500.0,32500.5,True,"$15,001 - $50,000",,,True
37f2315edd39543cd316::open,synthetic-member-bravo::dependent_child,ZZII,consumer_discretionary,long,equity,2023-03-24,,2024-02-02,315,648,True,underlying_adjusted_close,0.07030188353307443,0.08167958424825805,0.26541604974392174,XLY,0.8141697151147107,-0.1837364654956637,-0.7324901308664526,False,175000.5,175000.5,False,"$100,001 - $250,000",,,True
2f0c8bfe12ff1ae64a88::open,synthetic-member-bravo::dependent_child,ZZII,consumer_discretionary,long,equity,2023-05-15,,2024-01-02,232,596,True,underlying_adjusted_close,-0.1433154385201767,-0.10868645528860688,0.16418510533012864,XLY,0.758447921349443,-0.2728715606187355,-0.8671343766380499,False,75000.5,75000.5,False,"$50,001 - $100,000",,,True
bbba93d51825f2ef2694::open,synthetic-member-bravo::dependent_child,ZZII,consumer_discretionary,long,equity,2024-10-02,,2024-12-31,90,90,True,underlying_adjusted_close,-0.15696469282222225,-0.15696469282222225,0.027132437274642207,XLY,0.07294360450620996,-0.18409713009686446,-0.2299082973284322,False,75000.5,75000.5,False,"$50,001 - $100,000",SYN-EV-018,4,True
c49871c5f49b4bd0b01e::open,synthetic-member-bravo::joint,ZZCC,technology,long,option_call,2020-02-07,,2020-03-11,33,1789,True,underlying_proxy_for_option,-0.07948647650380591,0.14355315916334432,0.5382208794475545,XLK,0.7771213204669043,-0.39466772028421016,-0.63356816130356,False,32500.5,32500.5,False,"$15,001 - $50,000",,,True
01e16254bdee534e1a41::open,synthetic-member-bravo::joint,ZZCC,technology,short,short,2022-09-07,,2022-10-26,49,846,True,underlying_adjusted_close,-0.049092790173247414,0.12105789197186245,0.38892038036294396,XLK,0.1813171996635432,-0.2678624883910815,-0.06025930769168075,False,75000.5,75000.5,False,"$50,001 - $100,000",,,True
93a1a5dde914bc741fb3::open,synthetic-member-bravo::joint,ZZII,consumer_discretionary,long,option_call,2022-06-28,,2022-07-19,21,917,True,underlying_proxy_for_option,0.00016333102511478792,-0.025692985029116877,0.39938737550703096,XLY,1.1749517179708509,-0.42508036053614784,-1.2006447029999676,False,175000.5,175000.5,False,"$100,001 - $250,000",,,True
4988bc5d846ba8138bfa::open,synthetic-member-bravo::joint,ZZII,consumer_discretionary,short,short,2023-01-18,,2023-03-21,62,713,True,underlying_adjusted_close,0.11047276952277252,0.025122733150679033,0.27190623989341955,XLY,0.7380247829714983,-0.24678350674274052,-0.7129020498208193,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
fb5998aaf63731b38135::open,synthetic-member-bravo::spouse,ZZAA,energy,short,option_put,2020-08-11,,2020-09-11,31,1603,True,underlying_proxy_for_option,-0.00448727672062188,-0.7598778018892796,0.6330880614206384,XLE,1.558636735116718,-1.392965863309918,-2.3185145370059974,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
6997a7100569b629dd24::open,synthetic-member-bravo::spouse,ZZBB,defense,long,option_call,2023-06-27,,2023-06-30,3,553,True,underlying_proxy_for_option,0.017471303612824896,-0.12328230249796768,0.061370567089112926,ITA,0.2022683152852789,-0.1846528695870806,-0.32555061778324657,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
ba9e4223ac79a3d63059::open,synthetic-member-bravo::spouse,ZZCC,technology,long,equity,2019-05-08,,2019-06-20,43,2064,True,underlying_adjusted_close,-0.04984618935941365,-0.03716783233598209,0.4062074987366362,XLK,1.2773225428777888,-0.4433753310726183,-1.3144903752137709,False,50000001.0,50000001.0,False,"over $50,000,000",,,True
d3c4d3d7d35f70a41ae3::open,synthetic-member-bravo::spouse,ZZCC,technology,long,equity,2019-11-28,,2019-12-13,15,1860,True,underlying_adjusted_close,0.08700001810708513,0.35946412081047296,0.4814437916397267,XLK,1.1955164522097732,-0.12197967082925376,-0.8360523313993002,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
13790a08fd62ca878d23::open,synthetic-member-bravo::spouse,ZZCC,technology,long,equity,2023-07-28,,2023-08-07,10,522,True,underlying_adjusted_close,-0.027277632570901433,0.149259700053193,0.1143294542537423,XLK,-0.17186973098740654,0.0349302457994507,0.32112943104059954,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
9c765c8fb72d2bbbc150::open,synthetic-member-bravo::spouse,ZZDD,financials,short,short,2021-05-11,,2021-06-08,28,1330,True,underlying_adjusted_close,0.0033280228022195546,-0.766532317652084,0.466739258704836,XLF,0.40272932547834506,-1.23327157635692,-1.169261643130429,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
0c8d9485f89aa895eb79::open,synthetic-member-bravo::spouse,ZZEE,health_care,short,option_put,2022-01-17,,2022-02-25,39,1079,True,underlying_proxy_for_option,-0.09706040729449761,-0.5257770861865008,0.46513699860563396,XLV,0.2615303621834546,-0.9909140847921347,-0.7873074483699554,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
bb92f23709d295a98167::open,synthetic-member-bravo::spouse,ZZJJ,real_estate,long,equity,2020-02-14,,2020-03-23,38,1782,True,underlying_adjusted_close,0.06267948978992743,0.011203785477925443,0.530458275939564,XLRE,-0.33441437660368,-0.5192544904616385,0.34561816208160545,False,175000.5,175000.5,False,"$100,001 - $250,000",,,True
a31d74a3b3df6ce9e09f::open,synthetic-member-bravo::spouse,ZZJJ,real_estate,long,equity,2024-03-19,,2024-04-18,30,287,True,underlying_adjusted_close,0.028608566510833766,0.11110165559914242,0.14111398377737516,XLRE,-0.02637160238879277,-0.03001232817823274,0.1374732579879352,False,750000.5,750000.5,False,"$500,001 - $1,000,000",,,True
7d32d5f84ab3930b9414::open,synthetic-member-charlie,ZZBB,defense,short,option_put,2020-03-06,,2020-03-12,6,1761,True,underlying_proxy_for_option,0.004893879638144694,0.1613053399501203,0.5146827067296809,ITA,0.9335667505266019,-0.35337736677956055,-0.7722614105764816,False,75000.5,75000.5,False,"$50,001 - $100,000",,,True
813ad01eb1dbfba8102b::1925da28257cecd29e96,synthetic-member-charlie,ZZDD,financials,long,equity,2019-08-21,2020-05-13,2019-08-30,9,266,False,underlying_adjusted_close,-0.02336761943766985,0.0843214087291928,0.025068609263400266,XLF,0.36752447528076515,0.05925279946579254,-0.28320306655157235,False,8000.5,32500.5,True,"$15,001 - $50,000",,,True
813ad01eb1dbfba8102b::0f56b02a4212378fda76,synthetic-member-charlie,ZZDD,financials,long,equity,2019-08-21,2022-04-14,2019-08-30,9,967,False,underlying_adjusted_close,-0.02336761943766985,0.08356608495546092,0.037566117865567294,XLF,0.6662933780969835,0.04599996708989362,-0.5827272931415226,False,8000.5,32500.5,True,"$15,001 - $50,000",,,True
813ad01eb1dbfba8102b::open,synthetic-member-charlie,ZZDD,financials,long,equity,2019-08-21,,2019-08-30,9,1959,True,underlying_adjusted_close,-0.02336761943766985,0.8309132200123872,0.5005162395333913,XLF,1.3995260319405682,0.3303969804789959,-0.568612811928181,False,16499.5,32500.5,True,"$15,001 - $50,000",,,True
e479f7c742e2ddd5db65::open,synthetic-member-charlie,ZZDD,financials,long,equity,2021-09-23,,2021-10-19,26,1195,True,underlying_adjusted_close,0.021270112493732007,0.5808905584686246,0.42697040174329426,XLF,0.5479683399850639,0.15392015672533033,0.032922218483560695,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
94fcc2eb2bac0d47d8ab::open,synthetic-member-charlie,ZZDD,financials,long,equity,2024-06-24,,2024-07-15,21,190,True,underlying_adjusted_close,0.09858761075425293,-0.10679696715233877,-0.009650058878137857,XLF,0.1105072312802704,-0.09714690827420092,-0.21730419843260917,False,32500.5,32500.5,False,"$15,001 - $50,000",,,True
56c322519c19073bf885::open,synthetic-member-charlie,ZZDD,financials,long,option_call,2022-02-08,,2022-02-24,16,1057,True,underlying_proxy_for_option,-0.007252975890290947,0.5887509144051262,0.40542284815639507,XLF,0.5605811511204459,0.1833280662487311,0.028169763284680238,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
821b2eadbf025b451c66::open,synthetic-member-charlie,ZZDD,financials,short,option_put,2024-09-03,,2024-09-10,7,119,True,underlying_proxy_for_option,-1.928823508912103e-05,0.09506652574502361,0.007154391131412918,XLF,0.1288614537092827,0.08791213461361069,-0.03379492796425909,False,750000.5,750000.5,False,"$500,001 - $1,000,000",,,True
792adda418d290cc3cca::open,synthetic-member-charlie,ZZEE,health_care,long,option_call,2020-01-02,,2020-01-29,27,1825,True,underlying_proxy_for_option,-0.022484902688089448,0.2227803247672031,0.45766220745890696,XLV,0.1643004733060156,-0.23488188269170385,0.058479851461187504,False,32500.5,32500.5,False,"$15,001 - $50,000",,,True
aac72418ec8fbba816c3::d5b8295c18511ae2804f,synthetic-member-charlie,ZZGG,semiconductors,long,equity,2019-05-09,2019-11-05,2019-07-04,56,180,False,underlying_adjusted_close,-0.12182930671077319,-0.2646583950961209,-0.06594523004532638,SOXX,-0.19828517653619604,-0.1987131650507945,-0.06637321855992484,False,8000.5,75000.5,True,"$50,001 - $100,000",,,True
aac72418ec8fbba816c3::4054c404a7a9e56c0b73,synthetic-member-charlie,ZZGG,semiconductors,long,equity,2019-05-09,2024-02-27,2019-07-04,56,1755,False,underlying_adjusted_close,-0.12182930671077319,0.6926509876528975,0.26840732788759736,SOXX,0.7499837094801733,0.4242436597653001,-0.05733272182727589,False,8000.5,75000.5,True,"$50,001 - $100,000",,,True
aac72418ec8fbba816c3::open,synthetic-member-charlie,ZZGG,semiconductors,long,equity,2019-05-09,,2019-07-04,56,2063,True,underlying_adjusted_close,-0.12182930671077319,0.5443444230499577,0.40892417923216784,SOXX,2.399158651478346,0.13542024381778983,-1.8548142284283882,False,58999.5,75000.5,True,"$50,001 - $100,000",,,True
b7c13f9409bae155d7bc::open,synthetic-member-charlie,ZZGG,semiconductors,long,etf,2022-11-03,,2023-01-02,60,789,True,underlying_adjusted_close,-0.12734634971855552,-0.5545341009316469,0.3224125124695403,SOXX,1.1498835481861311,-0.8769466134011872,-1.704417649117778,False,175000.5,175000.5,False,"$100,001 - $250,000",,,True
4db8794206c708e8e20b::open,synthetic-member-charlie,ZZGG,semiconductors,long,equity,2023-11-14,,2023-12-07,23,413,True,underlying_adjusted_close,0.09126987056809854,0.057115113915807036,0.08244087429228153,SOXX,1.1258811710405352,-0.025325760376474493,-1.0687660571247282,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
980c5d175b6c2fd7611e::605cc55fcffd984a8c28,synthetic-member-charlie,ZZHH,utilities,long,equity,2020-01-07,2024-07-16,2020-12-14,342,1652,False,underlying_adjusted_close,0.0905224945122669,0.24457718487947755,0.4883837531100792,XLU,0.4467176534143218,-0.24380656823060165,-0.20214046853484424,False,32500.5,32500.5,False,"$15,001 - $50,000",,,True
c7884bd983432413f192::open,synthetic-member-charlie,ZZHH,utilities,long,etf,2021-03-02,,2021-04-09,38,1400,True,underlying_adjusted_close,-0.0313601857812047,-0.04292964991716974,0.3836869709371937,XLU,0.5975029853376652,-0.42661662085436347,-0.640432635254835,False,75000.5,75000.5,False,"$50,001 - $100,000",,,True
37335d7f1f2774d89d12::open,synthetic-member-charlie,ZZHH,utilities,long,equity,2021-05-07,,2021-06-18,42,1334,True,underlying_adjusted_close,0.09125067437980938,-0.11167156381591647,0.43991305356680477,XLU,0.6276767582418465,-0.5515846173827212,-0.739348322057763,False,75000.5,75000.5,False,"$50,001 - $100,000",,,True
d827991f98e87d3d2559::open,synthetic-member-charlie,ZZHH,utilities,short,short,2022-05-25,,2022-06-08,14,951,True,underlying_adjusted_close,-0.035033443272798115,0.009947794135394483,0.4470817451020235,XLU,0.502249954109111,-0.437133950966629,-0.4923021599737165,False,75000.5,75000.5,False,"$50,001 - $100,000",,,True
dbb8a57c2f3c48b25462::8ba81e0a321c1cf0e7d4,synthetic-member-charlie,ZZII,consumer_discretionary,long,equity,2023-09-06,2024-03-14,2023-10-09,33,190,False,underlying_adjusted_close,0.04141141882603305,-0.026840475692037957,-0.004096311958336596,XLY,0.24741507217835634,-0.02274416373370136,-0.2742555478703943,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
f02e83eab41833eec047::open,synthetic-member-charlie::dependent_child,ZZAA,energy,short,option_put,2019-10-23,,2019-11-15,23,1896,True,underlying_proxy_for_option,0.13078466555807988,-0.30809211448702634,0.5157644841120586,XLE,1.9900270666881328,-0.8238565985990849,-2.298119181175159,False,175000.5,175000.5,False,"$100,001 - $250,000",SYN-EV-001,5,True
05951d9d766bee5f1df7::open,synthetic-member-charlie::dependent_child,ZZCC,technology,long,option_call,2023-05-16,,2023-09-21,128,595,True,underlying_proxy_for_option,0.0019516773226826434,0.06761548757272129,0.17064952906921116,XLK,-0.10205804781588645,-0.10303404149648987,0.16967353538860774,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
c4bdf4931f26e71a6438::0ce11f73c75ae2ba1002,synthetic-member-charlie::dependent_child,ZZEE,health_care,long,equity,2022-02-25,2022-09-27,2022-03-16,19,214,False,underlying_adjusted_close,0.06374917581546935,-0.06396213041169407,-0.010133946607825406,XLV,0.14493544643790512,-0.05382818380386867,-0.2088975768495992,False,8000.5,32500.5,True,"$15,001 - $50,000",,,True
c4bdf4931f26e71a6438::b7730403db63bef54937,synthetic-member-charlie::dependent_child,ZZEE,health_care,long,equity,2022-02-25,2023-09-21,2022-03-16,19,573,False,underlying_adjusted_close,0.06374917581546935,0.024364943112909376,0.2712351472583938,XLV,0.3331380905677781,-0.24687020414548444,-0.3087731474548687,False,8000.5,32500.5,True,"$15,001 - $50,000",,,True
c4bdf4931f26e71a6438::open,synthetic-member-charlie::dependent_child,ZZEE,health_care,long,equity,2022-02-25,,2022-03-16,19,1040,True,underlying_adjusted_close,0.06374917581546935,0.39078675708412236,0.41942422641431265,XLV,0.21096147168568402,-0.02863746933019029,0.17982528539843834,False,16499.5,32500.5,True,"$15,001 - $50,000",,,True
abeca97d7a0a10e0a322::open,synthetic-member-charlie::dependent_child,ZZEE,health_care,long,equity,2023-06-02,,2023-07-17,45,578,True,underlying_adjusted_close,-0.029786594964973823,0.37167224072618543,0.11614272583045326,XLV,-0.12491278365715697,0.25552951489573217,0.4965850243833424,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
36014444b9b6a7fc27df::5a77c9fb8022a8fd5d6f,synthetic-member-charlie::dependent_child,ZZFF,gold_mining,long,equity,2019-03-28,2019-10-25,2019-04-30,33,211,False,underlying_adjusted_close,-0.049204645751424136,0.05567379443151732,-0.07350096153528984,GDX,-0.20025277959300225,0.12917475596680716,0.25592657402451957,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
6914e5966aee453bcab6::ab9fcafe55bdd7f50e1d,synthetic-member-charlie::dependent_child,ZZFF,gold_mining,long,equity,2020-06-11,2021-02-24,2020-08-04,54,258,False,underlying_adjusted_close,-0.15717701096750702,-0.419418749123462,0.10856696704916957,GDX,0.37114673572086443,-0.5279857161726316,-0.7905654848443264,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
882a26bca58d810f32c6::06ad5c68f8d4dcabe4f0,synthetic-member-charlie::dependent_child,ZZFF,gold_mining,long,equity,2021-05-21,2023-11-03,2021-06-17,27,896,False,underlying_adjusted_close,0.10920696899944149,-0.2979229183990745,0.42530320201627236,GDX,-0.07931550962723721,-0.7232261204153468,-0.21860740877183726,False,8000.5,750000.5,True,"$500,001 - $1,000,000",,,True
882a26bca58d810f32c6::90129b22ee4dfecc3f32,synthetic-member-charlie::dependent_child,ZZFF,gold_mining,long,equity,2021-05-21,2024-11-07,2021-06-17,27,1266,False,underlying_adjusted_close,0.10920696899944149,-0.7087435875804942,0.4999470292300723,GDX,-0.04664259419866823,-1.2086906168105664,-0.6621009933818259,False,8000.5,750000.5,True,"$500,001 - $1,000,000",,,True
882a26bca58d810f32c6::open,synthetic-member-charlie::dependent_child,ZZFF,gold_mining,long,equity,2021-05-21,,2021-06-17,27,1320,True,underlying_adjusted_close,0.10920696899944149,-0.734039753988053,0.5247840884709789,GDX,-0.28933475570189904,-1.258823842459032,-0.44470499828615395,False,733999.5,750000.5,True,"$500,001 - $1,000,000",,,True
b2581b2379850a9e185b::open,synthetic-member-charlie::dependent_child,ZZFF,gold_mining,long,etf,2021-11-16,,2022-09-21,309,1141,True,underlying_adjusted_close,0.020111226423363826,-0.7134139412874259,0.5424689239969109,GDX,-0.33533320910829756,-1.2558828652843368,-0.3780807321791283,False,375000.5,375000.5,False,"$250,001 - $500,000",,,True
fa8e042619f80002b1e9::open,synthetic-member-charlie::dependent_child,ZZFF,gold_mining,long,equity,2023-03-28,,2023-04-06,9,644,True,underlying_adjusted_close,-0.007919056238316458,-0.7818197846234205,0.27131664699638525,GDX,-0.24247576842784457,-1.0531364316198057,-0.5393440161955759,False,32500.5,32500.5,False,"$15,001 - $50,000",SYN-EV-007,7,True
848d8e51dafca1779f5a::open,synthetic-member-charlie::dependent_child,ZZGG,semiconductors,short,short,2020-04-28,,2021-05-17,384,1708,True,underlying_adjusted_close,-1.4194238905838015,-1.6374559412673033,0.44168505882966924,SOXX,2.483120751072228,-2.0791410000969726,-4.120576692339531,False,375000.5,375000.5,False,"$250,001 - $500,000",,,True
427ac93e7232ec4f15a5::open,synthetic-member-charlie::dependent_child,ZZGG,semiconductors,short,short,2021-05-12,,2021-06-18,37,1329,True,underlying_adjusted_close,0.07915731095323986,-0.018931546852185788,0.4913610658683627,SOXX,1.9026877685180392,-0.5102926127205485,-1.921619315370225,False,75000.5,75000.5,False,"$50,001 - $100,000",,,True
cbac9488624891e2db29::adadec5259d714aa6b7a,synthetic-member-charlie::joint,ZZAA,energy,long,equity,2020-02-20,2021-01-07,2020-03-02,11,322,False,underlying_adjusted_close,0.06073718433435449,-0.04940035024064393,0.019315248492481674,XLE,-0.09382746705005474,-0.0687155987331256,0.044427116809410805,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
29ae93a2950dd4b69712::adadec5259d714aa6b7a,synthetic-member-charlie::joint,ZZAA,energy,long,etf,2020-03-26,2021-01-07,2020-05-21,56,287,False,underlying_adjusted_close,-0.01376052041683784,-0.16293301937865667,0.025219295359860228,XLE,-0.0486036103984151,-0.1881523147385169,-0.11432940898024158,False,75000.5,75000.5,False,"$50,001 - $100,000",,,True
11f7ccea14fbf55331b9::f0b4decab4cf16e96488,synthetic-member-charlie::joint,ZZAA,energy,long,etf,2021-10-13,2023-04-25,2021-10-19,6,559,False,underlying_adjusted_close,0.023714358774704403,0.03912615790067808,0.21977504865150133,XLE,-0.10170050365799843,-0.18064889075082324,0.1408266615586765,False,32500.5,32500.5,False,"$15,001 - $50,000",,,True
c0aad7185fd933fbd330::open,synthetic-member-charlie::joint,ZZAA,energy,long,equity,2024-09-23,,2024-09-30,7,99,True,underlying_adjusted_close,0.0372701584336963,0.26562198106524115,0.011059949999852492,XLE,0.10847347115855732,0.25456203106538866,0.15714850990668383,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
f0b5a09745c1bccf133d::bae558f5b59fd2c927a5,synthetic-member-charlie::joint,ZZBB,defense,long,equity,2020-10-07,2022-03-07,2020-10-12,5,516,False,underlying_adjusted_close,0.04055711391405259,0.1436296799218808,0.10613108795177961,ITA,0.08944200967718308,0.03749859197010119,0.05418767024469773,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
4038b3d579f322530362::open,synthetic-member-charlie::joint,ZZBB,defense,long,equity,2023-06-12,,2023-07-25,43,568,True,underlying_adjusted_close,0.065792134209675,-0.10369185155544958,0.08631954363594385,ITA,0.23024422190896066,-0.19001139519139343,-0.33393607346441023,False,32500.5,32500.5,False,"$15,001 - $50,000",SYN-EV-011,2,True
a52f947e4800f3047609::e3982ea8e4aa03f91d8f,synthetic-member-charlie::joint,ZZHH,utilities,long,option_call,2023-06-26,2024-04-12,2023-07-13,17,291,False,underlying_proxy_for_option,0.015591800067958683,0.05018644826625707,-0.0720598322408792,XLU,0.23439546191669525,0.12224628050713626,-0.18420901365043818,False,32500.5,75000.5,True,"$50,001 - $100,000",,,True
a52f947e4800f3047609::open,synthetic-member-charlie::joint,ZZHH,utilities,long,option_call,2023-06-26,,2023-07-13,17,554,True,underlying_proxy_for_option,0.015591800067958683,0.016927635905984006,0.05363462715581546,XLU,0.31437566892383084,-0.036706991249831455,-0.29744803301784684,False,42500.0,75000.5,True,"$50,001 - $100,000",,,True
451100f5472ef7cf7d65::514740652d77337a1a3c,synthetic-member-charlie::joint,ZZJJ,real_estate,long,equity,2023-05-01,2024-07-24,2023-05-18,17,450,False,underlying_adjusted_close,0.034491636224126765,0.45620565078606545,0.22800450309641285,XLRE,0.16348002856985877,0.2282011476896526,0.2927256222162067,False,8000.5,8000.5,False,"$1,001 - $15,000",,,True
c896c06d410afed6a431::514740652d77337a1a3c,synthetic-member-charlie::joint,ZZJJ,real_estate,long,equity,2024-05-30,2024-07-24,2024-06-21,22,55,False,underlying_adjusted_close,0.04495605958994098,0.11825726945337123,0.0464163721052151,XLRE,0.030022982355873973,0.07184089734815613,0.08823428709749725,False,24500.0,32500.5,True,"$15,001 - $50,000",,,True
c896c06d410afed6a431::open,synthetic-member-charlie::joint,ZZJJ,real_estate,long,equity,2024-05-30,,2024-06-21,22,215,True,underlying_adjusted_close,0.04495605958994098,0.04601822742021122,0.03923312793164624,XLRE,-0.15150114911779355,0.006785099488564983,0.19751937653800478,False,8000.5,32500.5,True,"$15,001 - $50,000",,,True
ef0abbc6562d5fda36d4::open,synthetic-member-charlie::spouse,ZZAA,energy,long,option_call,2022-02-15,,2022-04-06,50,1050,True,underlying_proxy_for_option,-0.07952714898653646,0.8607545494895694,0.4013498603543364,XLE,0.951162590390628,0.459404689135233,-0.09040804090105858,False,375000.5,375000.5,False,"$250,001 - $500,000",,,True
6ef117756ed9a68d4428::15a36d01b695244576e8,synthetic-member-charlie::spouse,ZZCC,technology,long,equity,2020-04-01,2020-09-29,2020-04-08,7,181,False,underlying_adjusted_close,-0.009207482059527039,-0.3134622171679542,-0.05635950129733436,XLK,-0.11136987065268489,-0.25710271587061984,-0.2020923465152693,False,8000.5,3000000.5,True,"$1,000,001 - $5,000,000",,,True
6ef117756ed9a68d4428::d0acc3560b679012ed1d,synthetic-member-charlie::spouse,ZZCC,technology,long,equity,2020-04-01,2023-07-21,2020-04-08,7,1206,False,underlying_adjusted_close,-0.009207482059527039,0.04326497000117624,0.3135811297445401,XLK,1.2123701813411647,-0.27031615974336387,-1.1691052113399885,False,8000.5,3000000.5,True,"$1,000,001 - $5,000,000",,,True
6ef117756ed9a68d4428::open,synthetic-member-charlie::spouse,ZZCC,technology,long,equity,2020-04-01,,2020-04-08,7,1735,True,underlying_adjusted_close,-0.009207482059527039,0.1776655817418924,0.4632756559932405,XLK,0.8728938905898564,-0.2856100742513481,-0.695228308847964,False,2983999.5,3000000.5,True,"$1,000,001 - $5,000,000",,,True
